x,y,z,yaw,velocity,change_flag
0.0,0.0,0.0,0.0384425900211879,7.0,0.0
7.45,0.0,0.0,0.0384425900211879,7.0,0.0
14.9,0.0,0.0,0.0384425900211879,7.0,0.0
22.35,0.0,0.0,0.0384425900211879,7.0,0.0
29.8,0.0,0.0,0.0384425900211879,7.0,0.0
30.0,0.0,0.0,0.0384425900211879,7.0,0.0
30.76574004507889,0.029451540195341824,0.0,0.07233237962688449,7.0,0.0
32.51600300525921,0.15627347858752813,0.0,0.14583665188708572,7.0,0.0
34.432916979714506,0.43782870022539466,0.0,0.27975358089754365,7.0,0.0
36.00883734034561,0.8905709992486853,0.0,0.39917393029024417,7.0,0.0
37.33862697220135,1.4515026296018037,0.0,0.44626639993966266,7.0,0.0
38.58637302779865,2.0484973703981972,0.0,0.3991739302902438,7.0,0.0
39.91616265965439,2.609429000751315,0.0,0.27975358089754254,7.0,0.0
41.4920830202855,3.062171299774606,0.0,0.1458366518870854,7.0,0.0
43.4089969947408,3.3437265214124716,0.0,0.07233237962688516,7.0,0.0
45.159259954921104,3.4705484598046583,0.0,0.03844259002118811,7.0,0.0
45.925,3.5000000000000004,0.0,0.03844259002118811,7.0,0.0
46.125,3.5,0.0,0.03844259002118811,7.0,0.0
53.575,3.5,0.0,0.03844259002118811,7.0,0.0
61.025,3.5,0.0,0.03844259002118811,7.0,0.0
68.475,3.5,0.0,0.03844259002118811,7.0,0.0
75.925,3.5,0.0,0.03844259002118811,7.0,0.0
